test,null_mean_l1_divergence
T1_divergence_unmatched,195.865
T1_divergence_unmatched,155.939
T1_divergence_unmatched,158.4
T1_divergence_unmatched,204.424
T1_divergence_unmatched,198.326
T1_divergence_unmatched,206.963
T1_divergence_unmatched,204.046
T1_divergence_unmatched,213.569
T1_divergence_unmatched,190.172
T1_divergence_unmatched,223.4
T1_divergence_unmatched,196.125
T1_divergence_unmatched,181.931
T1_divergence_unmatched,185.105
T1_divergence_unmatched,150.714
T1_divergence_unmatched,194.191
T1_divergence_unmatched,214.97
T1_divergence_unmatched,166.258
T1_divergence_unmatched,184.513
T1_divergence_unmatched,194.88
T1_divergence_unmatched,189.361
T1_divergence_unmatched,205.265
T1_divergence_unmatched,214.944
T1_divergence_unmatched,49.125
T1_divergence_unmatched,196.84
T1_divergence_unmatched,183.948
T1_divergence_unmatched,172.276
T1_divergence_unmatched,204.364
T1_divergence_unmatched,202.25
T1_divergence_unmatched,215.3
T1_divergence_unmatched,195.0
T1_divergence_unmatched,220.0
T1_divergence_unmatched,194.62
T1_divergence_unmatched,116.562
T1_divergence_unmatched,204.447
T1_divergence_unmatched,147.154
T1_divergence_unmatched,185.24
T1_divergence_unmatched,207.061
T1_divergence_unmatched,180.833
T1_divergence_unmatched,209.047
T1_divergence_unmatched,191.28
T1_divergence_unmatched,207.353
T1_divergence_unmatched,193.735
T1_divergence_unmatched,210.617
T1_divergence_unmatched,191.955
T1_divergence_unmatched,122.286
T1_divergence_unmatched,196.795
T1_divergence_unmatched,199.021
T1_divergence_unmatched,175.881
T1_divergence_unmatched,179.065
T1_divergence_unmatched,200.073
T1_divergence_unmatched,173.278
T1_divergence_unmatched,177.436
T1_divergence_unmatched,156.958
T1_divergence_unmatched,189.692
T1_divergence_unmatched,206.179
T1_divergence_unmatched,180.708
T1_divergence_unmatched,200.984
T1_divergence_unmatched,243.471
T1_divergence_unmatched,174.979
T1_divergence_unmatched,187.157
T1_divergence_unmatched,184.122
T1_divergence_unmatched,225.431
T1_divergence_unmatched,204.558
T1_divergence_unmatched,190.115
T1_divergence_unmatched,203.548
T1_divergence_unmatched,183.0
T1_divergence_unmatched,166.784
T1_divergence_unmatched,181.568
T1_divergence_unmatched,194.815
T1_divergence_unmatched,212.75
T1_divergence_unmatched,183.606
T1_divergence_unmatched,178.333
T1_divergence_unmatched,190.538
T1_divergence_unmatched,182.736
T1_divergence_unmatched,172.111
T1_divergence_unmatched,191.543
T1_divergence_unmatched,186.122
T1_divergence_unmatched,205.614
T1_divergence_unmatched,174.476
T1_divergence_unmatched,210.933
T1_divergence_unmatched,200.667
T1_divergence_unmatched,222.667
T1_divergence_unmatched,183.741
T1_divergence_unmatched,169.128
T1_divergence_unmatched,215.056
T1_divergence_unmatched,178.186
T1_divergence_unmatched,175.926
T1_divergence_unmatched,187.818
T1_divergence_unmatched,211.593
T1_divergence_unmatched,206.727
T1_divergence_unmatched,183.933
T1_divergence_unmatched,163.151
T1_divergence_unmatched,187.273
T1_divergence_unmatched,160.618
T1_divergence_unmatched,169.75
T1_divergence_unmatched,195.128
T1_divergence_unmatched,195.459
T1_divergence_unmatched,155.3
T1_divergence_unmatched,176.781
T1_divergence_unmatched,151.042
T1_divergence_unmatched,175.34
T1_divergence_unmatched,173.27
T1_divergence_unmatched,198.075
T1_divergence_unmatched,199.15
T1_divergence_unmatched,207.04
T1_divergence_unmatched,189.389
T1_divergence_unmatched,212.727
T1_divergence_unmatched,158.21
T1_divergence_unmatched,188.438
T1_divergence_unmatched,181.122
T1_divergence_unmatched,191.073
T1_divergence_unmatched,159.0
T1_divergence_unmatched,163.059
T1_divergence_unmatched,172.528
T1_divergence_unmatched,177.25
T1_divergence_unmatched,184.508
T1_divergence_unmatched,209.477
T1_divergence_unmatched,145.396
T1_divergence_unmatched,172.378
T1_divergence_unmatched,198.429
T1_divergence_unmatched,192.714
T1_divergence_unmatched,186.625
T1_divergence_unmatched,182.594
T1_divergence_unmatched,196.484
T1_divergence_unmatched,212.02
T1_divergence_unmatched,221.0
T1_divergence_unmatched,186.467
T1_divergence_unmatched,215.558
T1_divergence_unmatched,208.947
T1_divergence_unmatched,187.543
T1_divergence_unmatched,169.682
T1_divergence_unmatched,201.27
T1_divergence_unmatched,194.12
T1_divergence_unmatched,182.945
T1_divergence_unmatched,178.0
T1_divergence_unmatched,180.65
T1_divergence_unmatched,185.925
T1_divergence_unmatched,193.59
T1_divergence_unmatched,183.769
T1_divergence_unmatched,186.122
T1_divergence_unmatched,167.133
T1_divergence_unmatched,183.545
T1_divergence_unmatched,196.964
T1_divergence_unmatched,200.067
T1_divergence_unmatched,222.164
T1_divergence_unmatched,198.486
T1_divergence_unmatched,169.797
T1_divergence_unmatched,182.233
T1_divergence_unmatched,191.743
T1_divergence_unmatched,191.452
T1_divergence_unmatched,199.304
T1_divergence_unmatched,172.543
T1_divergence_unmatched,210.0
T1_divergence_unmatched,175.933
T1_divergence_unmatched,201.538
T1_divergence_unmatched,176.905
T1_divergence_unmatched,189.589
T1_divergence_unmatched,205.808
T1_divergence_unmatched,221.533
T1_divergence_unmatched,188.12
T1_divergence_unmatched,195.958
T1_divergence_unmatched,177.772
T1_divergence_unmatched,202.082
T1_divergence_unmatched,179.022
T1_divergence_unmatched,186.71
T1_divergence_unmatched,197.612
T1_divergence_unmatched,199.654
T1_divergence_unmatched,214.87
T1_divergence_unmatched,260.333
T1_divergence_unmatched,200.864
T1_divergence_unmatched,206.328
T1_divergence_unmatched,198.864
T1_divergence_unmatched,205.324
T1_divergence_unmatched,166.935
T1_divergence_unmatched,217.857
T1_divergence_unmatched,185.769
T1_divergence_unmatched,224.976
T1_divergence_unmatched,210.772
T1_divergence_unmatched,178.945
T1_divergence_unmatched,196.185
T1_divergence_unmatched,199.73
T1_divergence_unmatched,196.141
T1_divergence_unmatched,176.95
T1_divergence_unmatched,231.8
T1_divergence_unmatched,158.708
T1_divergence_unmatched,215.48
T1_divergence_unmatched,209.133
T1_divergence_unmatched,179.242
T1_divergence_unmatched,207.436
T1_divergence_unmatched,191.0
T1_divergence_unmatched,172.158
T1_divergence_unmatched,170.2
T1_divergence_unmatched,173.63
T1_divergence_unmatched,184.385
T1_divergence_unmatched,182.244
T1_divergence_unmatched,189.512
T1_divergence_unmatched,212.72
T1_divergence_unmatched,209.415
T1_divergence_unmatched,186.889
T1_divergence_unmatched,139.727
T1_divergence_unmatched,207.571
T1_divergence_unmatched,190.617
T1_divergence_unmatched,212.803
T1_divergence_unmatched,183.462
T1_divergence_unmatched,154.765
T1_divergence_unmatched,180.219
T1_divergence_unmatched,195.577
T1_divergence_unmatched,170.531
T1_divergence_unmatched,181.278
T1_divergence_unmatched,166.286
T1_divergence_unmatched,202.588
T1_divergence_unmatched,179.841
T1_divergence_unmatched,179.667
T1_divergence_unmatched,170.767
T1_divergence_unmatched,225.5
T1_divergence_unmatched,191.74
T1_divergence_unmatched,184.0
T1_divergence_unmatched,211.607
T1_divergence_unmatched,193.585
T1_divergence_unmatched,215.8
T1_divergence_unmatched,195.795
T1_divergence_unmatched,171.2
T1_divergence_unmatched,144.583
T1_divergence_unmatched,211.375
T1_divergence_unmatched,172.673
T1_divergence_unmatched,170.558
T1_divergence_unmatched,197.239
T1_divergence_unmatched,191.375
T1_divergence_unmatched,186.029
T1_divergence_unmatched,173.923
T1_divergence_unmatched,167.263
T1_divergence_unmatched,174.595
T1_divergence_unmatched,192.125
T1_divergence_unmatched,197.0
T1_divergence_unmatched,202.0
T1_divergence_unmatched,197.653
T1_divergence_unmatched,161.394
T1_divergence_unmatched,200.162
T1_divergence_unmatched,180.29
T1_divergence_unmatched,205.456
T1_divergence_unmatched,181.212
T1_divergence_unmatched,160.4
T1_divergence_unmatched,228.36
T1_divergence_unmatched,172.318
T1_divergence_unmatched,154.163
T1_divergence_unmatched,170.294
T1_divergence_unmatched,188.585
T1_divergence_unmatched,180.143
T1_divergence_unmatched,174.444
T1_divergence_unmatched,190.667
T1_divergence_unmatched,180.067
T1_divergence_unmatched,201.833
T1_divergence_unmatched,180.208
T1_divergence_unmatched,193.073
T1_divergence_unmatched,203.594
T1_divergence_unmatched,180.078
T1_divergence_unmatched,174.268
T1_divergence_unmatched,205.438
T1_divergence_unmatched,162.721
T1_divergence_unmatched,197.455
T1_divergence_unmatched,198.262
T1_divergence_unmatched,206.2
T1_divergence_unmatched,164.184
T1_divergence_unmatched,217.625
T1_divergence_unmatched,185.273
T1_divergence_unmatched,186.822
T1_divergence_unmatched,184.292
T1_divergence_unmatched,183.576
T1_divergence_unmatched,145.444
T1_divergence_unmatched,207.675
T1_divergence_unmatched,190.683
T1_divergence_unmatched,167.333
T1_divergence_unmatched,209.241
T1_divergence_unmatched,201.059
T1_divergence_unmatched,181.45
T1_divergence_unmatched,183.958
T1_divergence_unmatched,173.375
T1_divergence_unmatched,185.514
T1_divergence_unmatched,193.396
T1_divergence_unmatched,189.766
T1_divergence_unmatched,174.634
T1_divergence_unmatched,174.727
T1_divergence_unmatched,218.129
T1_divergence_unmatched,199.059
T1_divergence_unmatched,145.302
T1_divergence_unmatched,56.7692
T1_divergence_unmatched,191.648
T1_divergence_unmatched,243.556
T1_divergence_unmatched,205.975
T1_divergence_unmatched,192.231
T1_divergence_unmatched,175.0
T1_divergence_unmatched,151.564
T1_divergence_unmatched,197.54
T1_divergence_unmatched,158.149
T1_divergence_unmatched,213.441
T1_divergence_unmatched,160.565
T1_divergence_unmatched,180.784
T1_divergence_unmatched,164.536
T1_divergence_unmatched,219.865
T1_divergence_unmatched,162.896
T1_divergence_unmatched,190.098
T1_divergence_unmatched,212.833
T1_divergence_unmatched,144.71
T1_divergence_unmatched,186.395
T1_divergence_unmatched,201.143
T1_divergence_unmatched,150.405
T1_divergence_unmatched,190.923
T1_divergence_unmatched,201.016
T1_divergence_unmatched,180.76
T1_divergence_unmatched,204.681
T1_divergence_unmatched,196.243
T1_divergence_unmatched,221.735
T1_divergence_unmatched,210.905
T1_divergence_unmatched,178.286
T1_divergence_unmatched,190.325
T1_divergence_unmatched,179.628
T1_divergence_unmatched,185.282
T1_divergence_unmatched,189.683
T1_divergence_unmatched,238.667
T1_divergence_unmatched,208.9
T1_divergence_unmatched,187.976
T1_divergence_unmatched,166.731
T1_divergence_unmatched,200.833
T1_divergence_unmatched,186.588
T1_divergence_unmatched,220.936
T1_divergence_unmatched,203.075
T1_divergence_unmatched,208.472
T1_divergence_unmatched,163.364
T1_divergence_unmatched,174.81
T1_divergence_unmatched,174.429
T1_divergence_unmatched,93.6364
T1_divergence_unmatched,191.441
T1_divergence_unmatched,177.462
T1_divergence_unmatched,167.932
T1_divergence_unmatched,175.027
T1_divergence_unmatched,170.684
T1_divergence_unmatched,221.816
T1_divergence_unmatched,207.314
T1_divergence_unmatched,187.225
T1_divergence_unmatched,173.712
T1_divergence_unmatched,160.833
T1_divergence_unmatched,187.45
T1_divergence_unmatched,209.245
T1_divergence_unmatched,184.787
T1_divergence_unmatched,194.532
T1_divergence_unmatched,191.5
T1_divergence_unmatched,196.824
T1_divergence_unmatched,209.957
T1_divergence_unmatched,182.447
T1_divergence_unmatched,184.191
T1_divergence_unmatched,210.167
T1_divergence_unmatched,156.472
T1_divergence_unmatched,188.375
T1_divergence_unmatched,163.528
T1_divergence_unmatched,212.633
T1_divergence_unmatched,189.419
T1_divergence_unmatched,184.703
T1_divergence_unmatched,176.721
T1_divergence_unmatched,172.917
T1_divergence_unmatched,193.654
T1_divergence_unmatched,187.171
T1_divergence_unmatched,182.853
T1_divergence_unmatched,205.618
T1_divergence_unmatched,201.184
T1_divergence_unmatched,193.383
T1_divergence_unmatched,204.333
T1_divergence_unmatched,191.345
T1_divergence_unmatched,186.848
T1_divergence_unmatched,182.05
T1_divergence_unmatched,195.613
T1_divergence_unmatched,193.963
T1_divergence_unmatched,169.091
T1_divergence_unmatched,187.606
T1_divergence_unmatched,181.933
T1_divergence_unmatched,209.15
T1_divergence_unmatched,189.093
T1_divergence_unmatched,192.86
T1_divergence_unmatched,80.75
T1_divergence_unmatched,191.073
T1_divergence_unmatched,177.256
T1_divergence_unmatched,173.938
T1_divergence_unmatched,50.8571
T1_divergence_unmatched,179.333
T1_divergence_unmatched,213.639
T1_divergence_unmatched,176.841
T1_divergence_unmatched,156.745
T1_divergence_unmatched,170.754
T1_divergence_unmatched,237.952
T1_divergence_unmatched,171.971
T1_divergence_unmatched,219.095
T1_divergence_unmatched,193.806
T1_divergence_unmatched,183.575
T1_divergence_unmatched,190.061
T1_divergence_unmatched,182.491
T1_divergence_unmatched,192.553
T1_divergence_unmatched,163.059
T1_divergence_unmatched,176.582
T1_divergence_unmatched,204.0
T1_divergence_unmatched,199.29
T1_divergence_unmatched,191.063
T1_divergence_unmatched,194.487
T1_divergence_unmatched,222.725
T1_divergence_unmatched,208.625
T1_divergence_unmatched,216.705
T1_divergence_unmatched,161.042
T1_divergence_unmatched,203.533
T1_divergence_unmatched,167.361
T1_divergence_unmatched,199.136
T1_divergence_unmatched,199.233
T1_divergence_unmatched,192.021
T1_divergence_unmatched,180.714
T1_divergence_unmatched,202.075
T1_divergence_unmatched,188.585
T1_divergence_unmatched,210.106
T1_divergence_unmatched,182.0
T1_divergence_unmatched,179.487
T1_divergence_unmatched,180.806
T1_divergence_unmatched,183.0
T1_divergence_unmatched,191.857
T1_divergence_unmatched,184.456
T1_divergence_unmatched,196.204
T1_divergence_unmatched,220.429
T1_divergence_unmatched,198.627
T1_divergence_unmatched,197.842
T1_divergence_unmatched,155.929
T1_divergence_unmatched,172.179
T1_divergence_unmatched,202.852
T1_divergence_unmatched,183.7
T1_divergence_unmatched,173.225
T1_divergence_unmatched,181.854
T1_divergence_unmatched,187.897
T1_divergence_unmatched,172.565
T1_divergence_unmatched,181.0
T1_divergence_unmatched,183.261
T1_divergence_unmatched,189.684
T1_divergence_unmatched,187.633
T1_divergence_unmatched,185.36
T1_divergence_unmatched,188.953
T1_divergence_unmatched,238.444
T1_divergence_unmatched,177.19
T1_divergence_unmatched,216.342
T1_divergence_unmatched,180.568
T1_divergence_unmatched,178.292
T1_divergence_unmatched,196.4
T1_divergence_unmatched,208.808
T1_divergence_unmatched,173.216
T1_divergence_unmatched,145.705
T1_divergence_unmatched,174.667
T1_divergence_unmatched,199.022
T1_divergence_unmatched,232.889
T1_divergence_unmatched,168.17
T1_divergence_unmatched,291.0
T1_divergence_unmatched,214.444
T1_divergence_unmatched,142.75
T1_divergence_unmatched,204.816
T1_divergence_unmatched,185.222
T1_divergence_unmatched,226.75
T1_divergence_unmatched,194.929
T1_divergence_unmatched,176.0
T1_divergence_unmatched,158.919
T1_divergence_unmatched,190.646
T1_divergence_unmatched,179.068
T1_divergence_unmatched,169.424
T1_divergence_unmatched,203.818
T1_divergence_unmatched,186.915
T1_divergence_unmatched,184.837
T1_divergence_unmatched,175.828
T1_divergence_unmatched,192.013
T1_divergence_unmatched,164.682
T1_divergence_unmatched,182.146
T1_divergence_unmatched,203.071
T1_divergence_unmatched,167.809
T1_divergence_unmatched,193.787
T1_divergence_unmatched,185.219
T1_divergence_unmatched,193.68
T1_divergence_unmatched,178.256
T1_divergence_unmatched,161.812
T1_divergence_unmatched,218.4
T1_divergence_unmatched,183.038
T1_divergence_unmatched,207.139
T1_divergence_unmatched,183.791
T1_divergence_unmatched,180.696
T1_divergence_unmatched,157.5
T1_divergence_unmatched,223.053
T1_divergence_unmatched,224.071
T1_divergence_unmatched,181.686
T1_divergence_unmatched,180.86
T1_divergence_unmatched,178.738
T1_divergence_unmatched,169.179
T1_divergence_unmatched,140.682
T1_divergence_unmatched,160.019
T1_divergence_unmatched,156.758
T1_divergence_unmatched,191.978
T1_divergence_unmatched,219.149
T1_divergence_unmatched,175.059
T1_divergence_unmatched,184.154
T1_divergence_unmatched,195.951
T1_divergence_unmatched,169.75
T1_divergence_unmatched,181.638
T1_divergence_unmatched,267.333
T1_divergence_unmatched,204.435
T1_divergence_unmatched,208.542
T1_divergence_unmatched,166.0
T1_divergence_unmatched,207.143
T1_divergence_unmatched,180.28
T1_divergence_unmatched,197.789
T1_divergence_unmatched,180.349
T1_divergence_unmatched,173.222
T1_divergence_unmatched,236.096
T1_divergence_unmatched,218.919
T1_divergence_unmatched,177.19
T1_divergence_unmatched,179.333
T1_divergence_unmatched,204.214
T1_divergence_unmatched,200.5
T1_divergence_unmatched,151.476
T1_divergence_unmatched,199.731
T1_divergence_unmatched,172.328
T1_divergence_unmatched,182.472
T1_divergence_unmatched,184.136
T1_divergence_unmatched,161.37
T1_divergence_unmatched,188.69
T1_divergence_unmatched,207.6
T1_divergence_unmatched,222.881
T1_divergence_unmatched,168.217
T1_divergence_unmatched,194.632
T1_divergence_unmatched,190.05
T1_divergence_unmatched,177.567
T1_divergence_unmatched,207.814
T1_divergence_unmatched,168.649
T1_divergence_unmatched,161.525
T1_divergence_unmatched,187.34
T1_divergence_unmatched,213.667
T1_divergence_unmatched,162.786
T1_divergence_unmatched,190.39
T1_divergence_unmatched,174.042
T1_divergence_unmatched,185.911
T1_divergence_unmatched,207.769
T1_divergence_unmatched,180.083
T1_divergence_unmatched,196.887
T1_divergence_unmatched,172.386
T1_divergence_unmatched,218.242
T1_divergence_unmatched,201.707
T1_divergence_unmatched,186.025
T1_divergence_unmatched,176.654
T1_divergence_unmatched,181.804
